,date,applicant_id,program,intake,cohort,gender,age_on_program_start,months_work_experience,years_work_experience,nationality,other_nationality,applicant_state,submitted_on,submitted_days_ago
3728,2024-03-30,1183,Master in Management,September 2022,Master in Management September 2022,Female,22,0.0,0.0,India,,on_hold,2022-04-02,728
3729,2024-03-30,1184,Master in Finance,September 2021,Master in Finance September 2021,Female,22,0.0,0.0,China,,rejected,2021-08-31,942
3730,2024-03-30,1185,Master in Finance,September 2024,Master in Finance September 2024,Male,20,0.0,0.0,Russian Federation,,review_in_progress,2024-03-13,17
3731,2024-03-30,1186,Master in Finance,September 2024,Master in Finance September 2024,Female,22,6.0,0.5,Hong Kong,,enrolled,2023-11-06,145
3732,2024-03-30,1187,Master in Management,September 2022,Master in Management September 2022,Female,22,13.0,1.0833333333333333,Spain,,enrolled,2021-12-14,837
3733,2024-03-30,1188,Master in Marketing,September 2021,Master in Marketing September 2021,Male,23,0.0,0.0,Finland,,on_hold,2020-11-28,1218
3734,2024-03-30,1189,Master in Finance,September 2022,Master in Finance September 2022,Female,21,0.0,0.0,China,,enrolled,2021-11-08,873
3735,2024-03-30,1190,Master in Management,September 2022,Master in Management September 2022,Male,25,12.0,1.0,United States,,enrolled,2021-12-09,842
3736,2024-03-30,1191,Master in Finance,September 2023,Master in Finance September 2023,Male,25,8.0,0.6666666666666666,Czech Republic,,declined_offer,2022-11-12,504
3737,2024-03-30,1192,Master in Marketing,September 2023,Master in Marketing September 2023,Male,24,7.0,0.5833333333333334,India,,withdrawn,2023-03-15,381
3738,2024-03-30,1193,Master in Marketing,September 2021,Master in Marketing September 2021,Female,22,11.0,0.9166666666666666,India,Australia,on_hold,2021-05-21,1044
3739,2024-03-30,1194,Master in Management,September 2024,Master in Management September 2024,Male,25,14.0,1.1666666666666667,Kenya,,rejected,2023-09-02,210
3740,2024-03-30,1195,Master in Marketing,September 2022,Master in Marketing September 2022,Male,24,8.0,0.6666666666666666,Iran,,rejected,2022-05-10,690
3741,2024-03-30,1196,Master in Marketing,September 2023,Master in Marketing September 2023,Female,25,17.0,1.4166666666666667,Finland,,enrolled,2022-09-14,563
3742,2024-03-30,1197,Master in Marketing,September 2023,Master in Marketing September 2023,Male,22,0.0,0.0,Venezuela,,enrolled,2022-10-06,541
3743,2024-03-30,1198,Master in Management,September 2021,Master in Management September 2021,Male,22,0.0,0.0,France,,enrolled,2021-04-18,1077
3744,2024-03-30,1199,Master in Finance,September 2023,Master in Finance September 2023,Female,22,0.0,0.0,China,,deferred,2023-05-18,317
3745,2024-03-30,1200,Master in Finance,September 2021,Master in Finance September 2021,Female,24,12.0,1.0,China,,on_hold,2021-08-25,948
3746,2024-03-30,1201,Master in Marketing,September 2022,Master in Marketing September 2022,Male,23,9.0,0.75,Russian Federation,,declined_offer,2022-04-12,718
3747,2024-03-30,1202,Master in Marketing,September 2022,Master in Marketing September 2022,Male,26,11.0,0.9166666666666666,Germany,Switzerland,declined_offer,2022-03-20,741
3748,2024-03-30,1203,Master in Marketing,September 2023,Master in Marketing September 2023,Female,23,4.0,0.3333333333333333,India,,enrolled,2022-09-12,565
3749,2024-03-30,1204,Master in Management,September 2023,Master in Management September 2023,Male,25,7.0,0.5833333333333334,Serbia,,on_hold,2022-11-05,511
3750,2024-03-30,1205,Master in Finance,September 2023,Master in Finance September 2023,Male,26,10.0,0.8333333333333334,Russian Federation,,rejected,2023-05-23,312
3751,2024-03-30,1206,Master in Management,September 2023,Master in Management September 2023,Male,23,0.0,0.0,Russian Federation,,rejected,2023-06-03,301
3752,2024-03-30,1207,Master in Finance,September 2022,Master in Finance September 2022,Male,25,24.0,2.0,India,,rejected,2022-03-26,735
3753,2024-03-30,1208,Master in Finance,September 2022,Master in Finance September 2022,Female,24,12.0,1.0,China,,deferred,2022-08-13,595
3754,2024-03-30,1209,Master in Marketing,September 2022,Master in Marketing September 2022,Male,22,5.0,0.4166666666666667,Germany,,enrolled,2022-05-19,681
3755,2024-03-30,1210,Master in Marketing,September 2021,Master in Marketing September 2021,Male,23,0.0,0.0,Philippines,,rejected,2020-12-26,1190
3756,2024-03-30,1211,Master in Finance,September 2023,Master in Finance September 2023,Male,21,0.0,0.0,Turkey,,rejected,2023-07-23,251
3757,2024-03-30,1212,Master in Management,September 2021,Master in Management September 2021,Male,23,0.0,0.0,India,,rejected,2021-06-26,1008
3758,2024-03-30,1213,Master in Finance,September 2021,Master in Finance September 2021,Female,22,0.0,0.0,China,,enrolled,2021-01-08,1177
3759,2024-03-30,1214,Master in Finance,September 2024,Master in Finance September 2024,Female,22,0.0,0.0,Taiwan,,declined_offer,2024-02-09,50
3760,2024-03-30,1215,Master in Finance,September 2022,Master in Finance September 2022,Male,23,12.0,1.0,Egypt,,rejected,2022-01-01,819
3761,2024-03-30,1216,Master in Management,September 2022,Master in Management September 2022,Male,22,17.0,1.4166666666666667,Mexico,,declined_offer,2022-07-15,624
3762,2024-03-30,1217,Master in Marketing,September 2021,Master in Marketing September 2021,Male,23,4.0,0.3333333333333333,India,,rejected,2020-09-13,1294
3763,2024-03-30,1218,Master in Management,September 2021,Master in Management September 2021,Female,21,3.0,0.25,Sweden,,rejected,2021-07-29,975
3764,2024-03-30,1219,Master in Management,September 2023,Master in Management September 2023,Male,22,0.0,0.0,India,,rejected,2022-10-23,524
3765,2024-03-30,1220,Master in Management,September 2022,Master in Management September 2022,Male,24,6.0,0.5,India,,rejected,2022-03-03,758
3766,2024-03-30,1221,Master in Management,September 2022,Master in Management September 2022,Male,23,0.0,0.0,Germany,Iran,declined_offer,2021-09-12,930
3767,2024-03-30,1222,Master in Management,September 2021,Master in Management September 2021,Female,23,0.0,0.0,India,,enrolled,2020-09-19,1288
3768,2024-03-30,1223,Master in Management,September 2021,Master in Management September 2021,Male,23,0.0,0.0,Germany,,deferred,2021-04-03,1092
3769,2024-03-30,1224,Master in Marketing,September 2022,Master in Marketing September 2022,Male,22,2.0,0.16666666666666666,Germany,,enrolled,2021-12-18,833
3770,2024-03-30,1225,Master in Marketing,September 2022,Master in Marketing September 2022,Male,22,4.0,0.3333333333333333,India,,rejected,2021-12-13,838
3771,2024-03-30,1226,Master in Marketing,September 2022,Master in Marketing September 2022,Male,22,0.0,0.0,Germany,,on_hold,2022-03-20,741
3772,2024-03-30,1227,Master in Management,September 2024,Master in Management September 2024,Male,21,8.0,0.6666666666666666,India,,rejected,2023-12-09,112
3773,2024-03-30,1228,Master in Marketing,September 2022,Master in Marketing September 2022,Male,22,0.0,0.0,China,,rejected,2021-10-18,894
3774,2024-03-30,1229,Master in Finance,September 2024,Master in Finance September 2024,Male,24,15.0,1.25,Russian Federation,,review_in_progress,2024-03-22,8
3775,2024-03-30,1230,Master in Finance,September 2023,Master in Finance September 2023,Male,25,11.0,0.9166666666666666,China,,enrolled,2023-02-28,396
3776,2024-03-30,1231,Master in Marketing,September 2021,Master in Marketing September 2021,Female,23,0.0,0.0,Lebanon,,enrolled,2021-03-03,1123
3777,2024-03-30,1232,Master in Management,September 2024,Master in Management September 2024,Male,21,0.0,0.0,India,,on_hold,2023-10-30,152
3778,2024-03-30,1233,Master in Finance,September 2022,Master in Finance September 2022,Male,23,0.0,0.0,Pakistan,,enrolled,2022-07-10,629
3779,2024-03-30,1234,Master in Management,September 2023,Master in Management September 2023,Male,22,0.0,0.0,Germany,,enrolled,2023-06-27,277
3780,2024-03-30,1235,Master in Management,September 2024,Master in Management September 2024,Female,23,6.0,0.5,China,,rejected,2023-10-11,171
3781,2024-03-30,1236,Master in Finance,September 2021,Master in Finance September 2021,Female,22,7.0,0.5833333333333334,Korea,,enrolled,2021-01-14,1171
3782,2024-03-30,1237,Master in Management,September 2024,Master in Management September 2024,Male,23,0.0,0.0,Germany,,enrolled,2023-12-19,102
3783,2024-03-30,1238,Master in Finance,September 2023,Master in Finance September 2023,Male,23,0.0,0.0,United States,,declined_offer,2023-03-26,370
3784,2024-03-30,1239,Master in Management,September 2024,Master in Management September 2024,Female,21,0.0,0.0,India,,rejected,2024-02-16,43
3785,2024-03-30,1240,Master in Marketing,September 2021,Master in Marketing September 2021,Female,23,0.0,0.0,Hungary,,enrolled,2021-04-15,1080
3786,2024-03-30,1241,Master in Marketing,September 2023,Master in Marketing September 2023,Male,24,4.0,0.3333333333333333,Germany,,rejected,2023-08-05,238
3787,2024-03-30,1242,Master in Marketing,September 2022,Master in Marketing September 2022,Female,23,14.0,1.1666666666666667,France,,rejected,2021-10-14,898
3788,2024-03-30,1243,Master in Management,September 2021,Master in Management September 2021,Female,22,0.0,0.0,Germany,,declined_offer,2020-10-15,1262
3789,2024-03-30,1244,Master in Marketing,September 2023,Master in Marketing September 2023,Female,23,20.0,1.6666666666666667,China,,rejected,2022-10-01,546
3790,2024-03-30,1245,Master in Finance,September 2023,Master in Finance September 2023,Female,22,0.0,0.0,China,,declined_offer,2022-10-17,530
3791,2024-03-30,1246,Master in Management,September 2021,Master in Management September 2021,Male,25,10.0,0.8333333333333334,China,,declined_offer,2020-10-08,1269
3792,2024-03-30,1247,Master in Management,September 2024,Master in Management September 2024,Male,23,0.0,0.0,United States,Canada,enrolled,2023-10-16,166
3793,2024-03-30,1248,Master in Finance,September 2022,Master in Finance September 2022,Male,22,0.0,0.0,India,,declined_offer,2022-08-20,588
3794,2024-03-30,1249,Master in Management,September 2024,Master in Management September 2024,Female,24,0.0,0.0,Greece,,enrolled,2024-01-23,67
3795,2024-03-30,1250,Master in Marketing,September 2023,Master in Marketing September 2023,Male,27,36.0,3.0,United States,,enrolled,2023-03-01,395
3796,2024-03-30,1251,Master in Marketing,September 2024,Master in Marketing September 2024,Male,23,0.0,0.0,Russian Federation,Norway,enrolled,2023-11-06,145
3797,2024-03-30,1252,Master in Management,September 2021,Master in Management September 2021,Female,24,17.0,1.4166666666666667,Russian Federation,,rejected,2021-02-03,1151
3798,2024-03-30,1253,Master in Management,September 2023,Master in Management September 2023,Female,22,0.0,0.0,India,,declined_offer,2023-03-10,386
3799,2024-03-30,1254,Master in Management,September 2024,Master in Management September 2024,Female,22,21.0,1.75,Australia,,enrolled,2023-12-05,116
3800,2024-03-30,1255,Master in Marketing,September 2024,Master in Marketing September 2024,Male,23,8.0,0.6666666666666666,Netherlands,,new,2024-03-27,3
3801,2024-03-30,1256,Master in Management,September 2024,Master in Management September 2024,Male,23,0.0,0.0,India,,rejected,2023-09-11,201
3802,2024-03-30,1257,Master in Marketing,September 2022,Master in Marketing September 2022,Male,22,1.0,0.08333333333333333,Russian Federation,,enrolled,2021-09-09,933
3803,2024-03-30,1258,Master in Finance,September 2024,Master in Finance September 2024,Female,22,0.0,0.0,China,,rejected,2023-11-28,123
3804,2024-03-30,1259,Master in Management,September 2022,Master in Management September 2022,Female,22,16.0,1.3333333333333333,Turkey,Russian Federation,declined_offer,2022-04-30,700
3805,2024-03-30,1260,Master in Management,September 2023,Master in Management September 2023,Male,21,4.0,0.3333333333333333,Finland,,declined_offer,2022-10-28,519
3806,2024-03-30,1261,Master in Marketing,September 2023,Master in Marketing September 2023,Female,25,8.0,0.6666666666666666,India,,rejected,2023-07-27,247
3807,2024-03-30,1262,Master in Finance,September 2024,Master in Finance September 2024,Female,22,0.0,0.0,Germany,,declined_offer,2023-11-11,140
3808,2024-03-30,1263,Master in Management,September 2023,Master in Management September 2023,Male,23,9.0,0.75,Mexico,,enrolled,2022-10-27,520
3809,2024-03-30,1264,Master in Finance,September 2021,Master in Finance September 2021,Female,25,36.0,3.0,India,,rejected,2021-05-31,1034
3810,2024-03-30,1265,Master in Management,September 2024,Master in Management September 2024,Female,24,8.0,0.6666666666666666,Italy,,rejected,2024-02-04,55
3811,2024-03-30,1266,Master in Finance,September 2023,Master in Finance September 2023,Female,22,23.0,1.9166666666666667,Poland,,declined_offer,2023-03-03,393
3812,2024-03-30,1267,Master in Management,September 2022,Master in Management September 2022,Female,22,0.0,0.0,Ukraine,,enrolled,2022-08-03,605
3813,2024-03-30,1268,Master in Finance,September 2024,Master in Finance September 2024,Male,22,0.0,0.0,Ghana,,rejected,2024-01-14,76
3814,2024-03-30,1269,Master in Management,September 2022,Master in Management September 2022,Male,24,4.0,0.3333333333333333,Germany,,rejected,2022-02-14,775
3815,2024-03-30,1270,Master in Marketing,September 2021,Master in Marketing September 2021,Male,23,5.0,0.4166666666666667,Hungary,,enrolled,2021-05-16,1049
3816,2024-03-30,1271,Master in Marketing,September 2022,Master in Marketing September 2022,Male,23,9.0,0.75,Russian Federation,,declined_offer,2022-05-19,681
3817,2024-03-30,1272,Master in Marketing,September 2021,Master in Marketing September 2021,Female,21,0.0,0.0,India,,rejected,2021-06-04,1030
3818,2024-03-30,1273,Master in Finance,September 2021,Master in Finance September 2021,Female,27,24.0,2.0,Italy,,enrolled,2021-06-09,1025
3819,2024-03-30,1274,Master in Finance,September 2021,Master in Finance September 2021,Male,21,0.0,0.0,Russian Federation,,rejected,2020-09-02,1305
3820,2024-03-30,1275,Master in Marketing,September 2022,Master in Marketing September 2022,Male,25,16.0,1.3333333333333333,Germany,,declined_offer,2021-09-04,938
3821,2024-03-30,1276,Master in Management,September 2021,Master in Management September 2021,Female,21,0.0,0.0,India,,rejected,2021-06-30,1004
3822,2024-03-30,1277,Master in Management,September 2022,Master in Management September 2022,Female,22,16.0,1.3333333333333333,Taiwan,,on_hold,2022-06-28,641
3823,2024-03-30,1278,Master in Management,September 2023,Master in Management September 2023,Female,22,0.0,0.0,Georgia,,enrolled,2022-10-27,520
3824,2024-03-30,1279,Master in Marketing,September 2021,Master in Marketing September 2021,Male,20,0.0,0.0,Lebanon,,declined_offer,2021-01-30,1155
3825,2024-03-30,1280,Master in Marketing,September 2023,Master in Marketing September 2023,Male,25,18.0,1.5,United Kingdom,,enrolled,2022-09-30,547
3826,2024-03-30,1281,Master in Marketing,September 2023,Master in Marketing September 2023,Male,25,0.0,0.0,Germany,,enrolled,2023-06-17,287
3827,2024-03-30,1282,Master in Management,September 2022,Master in Management September 2022,Male,23,10.0,0.8333333333333334,Germany,,enrolled,2021-10-23,889
3828,2024-03-30,1283,Master in Management,September 2023,Master in Management September 2023,Female,23,7.0,0.5833333333333334,India,,withdrawn,2023-01-30,425
3829,2024-03-30,1284,Master in Management,September 2023,Master in Management September 2023,Male,23,0.0,0.0,India,,withdrawn,2023-07-06,268
3830,2024-03-30,1285,Master in Finance,September 2024,Master in Finance September 2024,Female,25,9.0,0.75,Italy,,enrolled,2024-01-17,73
3831,2024-03-30,1286,Master in Management,September 2023,Master in Management September 2023,Female,22,24.0,2.0,India,,enrolled,2023-05-01,334
3832,2024-03-30,1287,Master in Finance,September 2024,Master in Finance September 2024,Male,22,24.0,2.0,China,,review_in_progress,2024-03-17,13
3833,2024-03-30,1288,Master in Finance,September 2021,Master in Finance September 2021,Male,22,0.0,0.0,Viet Nam,,rejected,2021-04-15,1080
3834,2024-03-30,1289,Master in Finance,September 2024,Master in Finance September 2024,Male,22,0.0,0.0,Germany,,on_hold,2023-10-26,156
3835,2024-03-30,1290,Master in Marketing,September 2021,Master in Marketing September 2021,Male,24,8.0,0.6666666666666666,India,,rejected,2021-08-24,949
3836,2024-03-30,1291,Master in Management,September 2023,Master in Management September 2023,Male,30,24.0,2.0,India,,withdrawn,2022-09-10,567
3837,2024-03-30,1292,Master in Management,September 2024,Master in Management September 2024,Female,23,0.0,0.0,India,,review_in_progress,2024-03-14,16
3838,2024-03-30,1293,Master in Marketing,September 2022,Master in Marketing September 2022,Male,25,0.0,0.0,Kenya,,declined_offer,2022-07-30,609
3839,2024-03-30,1294,Master in Finance,September 2021,Master in Finance September 2021,Female,22,0.0,0.0,Pakistan,,on_hold,2021-03-10,1116
3840,2024-03-30,1295,Master in Finance,September 2024,Master in Finance September 2024,Male,23,8.0,0.6666666666666666,Germany,,declined_offer,2024-01-14,76
3841,2024-03-30,1296,Master in Marketing,September 2023,Master in Marketing September 2023,Female,21,0.0,0.0,China,,deferred,2023-02-25,399
3842,2024-03-30,1297,Master in Management,September 2021,Master in Management September 2021,Male,21,0.0,0.0,Russian Federation,,declined_offer,2021-07-06,998
3843,2024-03-30,1298,Master in Management,September 2022,Master in Management September 2022,Female,23,8.0,0.6666666666666666,India,,withdrawn,2021-09-29,913
3844,2024-03-30,1299,Master in Marketing,September 2024,Master in Marketing September 2024,Female,21,6.0,0.5,Italy,,rejected,2024-01-06,84
3845,2024-03-30,1300,Master in Finance,September 2021,Master in Finance September 2021,Female,21,0.0,0.0,Georgia,,declined_offer,2020-09-16,1291
3846,2024-03-30,1301,Master in Finance,September 2021,Master in Finance September 2021,Male,25,24.0,2.0,Turkey,,enrolled,2021-05-04,1061
3847,2024-03-30,1302,Master in Management,September 2022,Master in Management September 2022,Male,23,12.0,1.0,China,,deferred,2021-11-27,854
3848,2024-03-30,1303,Master in Marketing,September 2023,Master in Marketing September 2023,Female,23,0.0,0.0,Mexico,,on_hold,2022-09-19,558
3849,2024-03-30,1304,Master in Management,September 2022,Master in Management September 2022,Female,24,0.0,0.0,Serbia,,rejected,2022-01-25,795
3850,2024-03-30,1305,Master in Finance,September 2024,Master in Finance September 2024,Male,23,6.0,0.5,India,,withdrawn,2024-01-21,69
3851,2024-03-30,1306,Master in Finance,September 2022,Master in Finance September 2022,Male,23,13.0,1.0833333333333333,India,,rejected,2022-05-17,683
3852,2024-03-30,1307,Master in Finance,September 2022,Master in Finance September 2022,Male,24,18.0,1.5,India,Finland,withdrawn,2022-08-05,603
3853,2024-03-30,1308,Master in Finance,September 2021,Master in Finance September 2021,Female,22,0.0,0.0,Taiwan,,declined_offer,2021-07-25,979
3854,2024-03-30,1309,Master in Finance,September 2024,Master in Finance September 2024,Female,22,0.0,0.0,Colombia,,on_hold,2023-09-17,195
3855,2024-03-30,1310,Master in Marketing,September 2021,Master in Marketing September 2021,Male,24,16.0,1.3333333333333333,Russian Federation,,rejected,2021-04-06,1089
3856,2024-03-30,1311,Master in Management,September 2021,Master in Management September 2021,Female,23,0.0,0.0,India,,on_hold,2021-05-13,1052
3857,2024-03-30,1312,Master in Marketing,September 2024,Master in Marketing September 2024,Male,22,0.0,0.0,India,,rejected,2023-11-01,150
3858,2024-03-30,1313,Master in Marketing,September 2022,Master in Marketing September 2022,Female,23,0.0,0.0,China,,rejected,2021-09-29,913
3859,2024-03-30,1314,Master in Finance,September 2022,Master in Finance September 2022,Male,23,0.0,0.0,China,,rejected,2022-05-27,673
3860,2024-03-30,1315,Master in Marketing,September 2024,Master in Marketing September 2024,Male,23,0.0,0.0,India,,enrolled,2023-12-03,118
3861,2024-03-30,1316,Master in Management,September 2022,Master in Management September 2022,Male,22,0.0,0.0,United States,,rejected,2022-01-22,798
3862,2024-03-30,1317,Master in Management,September 2022,Master in Management September 2022,Female,29,24.0,2.0,Greece,,rejected,2022-07-28,611
3863,2024-03-30,1318,Master in Finance,September 2021,Master in Finance September 2021,Male,27,24.0,2.0,Germany,,rejected,2021-05-23,1042
3864,2024-03-30,1319,Master in Finance,September 2021,Master in Finance September 2021,Female,24,16.0,1.3333333333333333,China,,rejected,2021-01-22,1163
3865,2024-03-30,1320,Master in Marketing,September 2022,Master in Marketing September 2022,Male,25,24.0,2.0,Greece,,enrolled,2022-01-29,791
3866,2024-03-30,1321,Master in Marketing,September 2021,Master in Marketing September 2021,Male,25,9.0,0.75,Russian Federation,,declined_offer,2021-03-28,1098
3867,2024-03-30,1322,Master in Finance,September 2023,Master in Finance September 2023,Male,23,0.0,0.0,Russian Federation,,declined_offer,2023-07-30,244
3868,2024-03-30,1323,Master in Marketing,September 2022,Master in Marketing September 2022,Female,24,14.0,1.1666666666666667,India,,enrolled,2022-02-27,762
3869,2024-03-30,1324,Master in Marketing,September 2022,Master in Marketing September 2022,Female,22,0.0,0.0,Lebanon,Tunisia,rejected,2021-11-25,856
3870,2024-03-30,1325,Master in Finance,September 2021,Master in Finance September 2021,Female,20,0.0,0.0,China,,declined_offer,2021-04-01,1094
3871,2024-03-30,1326,Master in Marketing,September 2022,Master in Marketing September 2022,Male,23,12.0,1.0,Finland,,enrolled,2022-06-24,645
3872,2024-03-30,1327,Master in Finance,September 2021,Master in Finance September 2021,Male,21,0.0,0.0,Russian Federation,,enrolled,2021-05-04,1061
3873,2024-03-30,1328,Master in Marketing,September 2022,Master in Marketing September 2022,Male,25,18.0,1.5,United States,,rejected,2022-07-23,616
3874,2024-03-30,1329,Master in Marketing,September 2021,Master in Marketing September 2021,Male,28,9.0,0.75,China,,declined_offer,2021-04-24,1071
3875,2024-03-30,1330,Master in Marketing,September 2021,Master in Marketing September 2021,Male,23,0.0,0.0,India,,on_hold,2021-02-20,1134
3876,2024-03-30,1331,Master in Finance,September 2021,Master in Finance September 2021,Male,24,4.0,0.3333333333333333,Serbia,,enrolled,2020-10-20,1257
3877,2024-03-30,1332,Master in Management,September 2023,Master in Management September 2023,Female,23,3.0,0.25,India,,rejected,2022-10-13,534
3878,2024-03-30,1333,Master in Management,September 2023,Master in Management September 2023,Male,22,0.0,0.0,Russian Federation,,on_hold,2023-05-25,310
3879,2024-03-30,1334,Master in Marketing,September 2021,Master in Marketing September 2021,Male,24,8.0,0.6666666666666666,Mexico,,rejected,2020-11-13,1233
3880,2024-03-30,1335,Master in Marketing,September 2022,Master in Marketing September 2022,Female,24,13.0,1.0833333333333333,China,,declined_offer,2021-12-30,821
3881,2024-03-30,1336,Master in Marketing,September 2023,Master in Marketing September 2023,Female,24,12.0,1.0,Switzerland,,declined_offer,2022-10-17,530
3882,2024-03-30,1337,Master in Management,September 2022,Master in Management September 2022,Female,22,0.0,0.0,Germany,,enrolled,2022-07-03,636
3883,2024-03-30,1338,Master in Marketing,September 2022,Master in Marketing September 2022,Male,22,0.0,0.0,India,,rejected,2021-10-04,908
3884,2024-03-30,1339,Master in Management,September 2023,Master in Management September 2023,Female,24,6.0,0.5,Morocco,,enrolled,2023-08-25,218
3885,2024-03-30,1340,Master in Management,September 2021,Master in Management September 2021,Female,21,0.0,0.0,India,Netherlands,enrolled,2021-02-18,1136
3886,2024-03-30,1341,Master in Management,September 2022,Master in Management September 2022,Male,25,15.0,1.25,China,Canada,declined_offer,2021-12-26,825
3887,2024-03-30,1342,Master in Management,September 2023,Master in Management September 2023,Female,22,0.0,0.0,Poland,,on_hold,2022-09-30,547
3888,2024-03-30,1343,Master in Marketing,September 2021,Master in Marketing September 2021,Female,21,0.0,0.0,United Kingdom,,enrolled,2021-08-05,968
3889,2024-03-30,1344,Master in Finance,September 2023,Master in Finance September 2023,Female,22,0.0,0.0,India,,withdrawn,2023-03-08,388
3890,2024-03-30,1345,Master in Finance,September 2023,Master in Finance September 2023,Male,22,0.0,0.0,India,,rejected,2023-05-16,319
3891,2024-03-30,1346,Master in Management,September 2022,Master in Management September 2022,Female,23,0.0,0.0,Greece,United Kingdom,enrolled,2022-03-20,741
3892,2024-03-30,1347,Master in Finance,September 2023,Master in Finance September 2023,Female,22,20.0,1.6666666666666667,India,Norway,enrolled,2023-03-08,388
3893,2024-03-30,1348,Master in Finance,September 2024,Master in Finance September 2024,Female,22,0.0,0.0,India,,withdrawn,2024-01-22,68
3894,2024-03-30,1349,Master in Marketing,September 2023,Master in Marketing September 2023,Female,23,0.0,0.0,Germany,,enrolled,2022-11-13,503
3895,2024-03-30,1350,Master in Management,September 2021,Master in Management September 2021,Male,22,0.0,0.0,Germany,,enrolled,2021-07-06,998
3896,2024-03-30,1351,Master in Marketing,September 2023,Master in Marketing September 2023,Female,25,10.0,0.8333333333333334,China,,enrolled,2022-11-05,511
3897,2024-03-30,1352,Master in Marketing,September 2024,Master in Marketing September 2024,Male,25,24.0,2.0,Mexico,,enrolled,2023-12-19,102
3898,2024-03-30,1353,Master in Management,September 2023,Master in Management September 2023,Male,22,0.0,0.0,Pakistan,,enrolled,2022-10-14,533
3899,2024-03-30,1354,Master in Finance,September 2024,Master in Finance September 2024,Male,24,24.0,2.0,India,,rejected,2023-12-14,107
3900,2024-03-30,1355,Master in Finance,September 2023,Master in Finance September 2023,Male,30,0.0,0.0,Romania,,enrolled,2022-11-29,487
3901,2024-03-30,1356,Master in Management,September 2021,Master in Management September 2021,Female,22,0.0,0.0,India,,declined_offer,2020-11-16,1230
3902,2024-03-30,1357,Master in Finance,September 2022,Master in Finance September 2022,Female,23,9.0,0.75,China,,on_hold,2022-05-15,685
3903,2024-03-30,1358,Master in Management,September 2023,Master in Management September 2023,Female,22,0.0,0.0,China,,rejected,2022-10-26,521
3904,2024-03-30,1359,Master in Management,September 2021,Master in Management September 2021,Male,24,12.0,1.0,Germany,,rejected,2021-06-20,1014
3905,2024-03-30,1360,Master in Marketing,September 2021,Master in Marketing September 2021,Female,26,24.0,2.0,China,,rejected,2020-12-03,1213
3906,2024-03-30,1361,Master in Marketing,September 2021,Master in Marketing September 2021,Female,30,0.0,0.0,Nigeria,,rejected,2021-07-31,973
3907,2024-03-30,1362,Master in Finance,September 2021,Master in Finance September 2021,Male,24,8.0,0.6666666666666666,Germany,,on_hold,2021-02-26,1128
3908,2024-03-30,1363,Master in Finance,September 2024,Master in Finance September 2024,Female,22,22.0,1.8333333333333333,India,,rejected,2024-01-01,89
3909,2024-03-30,1364,Master in Finance,September 2021,Master in Finance September 2021,Male,22,0.0,0.0,Germany,,enrolled,2021-02-15,1139
3910,2024-03-30,1365,Master in Finance,September 2024,Master in Finance September 2024,Male,27,36.0,3.0,India,,on_hold,2024-01-28,62
3911,2024-03-30,1366,Master in Marketing,September 2021,Master in Marketing September 2021,Male,23,17.0,1.4166666666666667,China,,enrolled,2021-03-31,1095
3912,2024-03-30,1367,Master in Finance,September 2023,Master in Finance September 2023,Female,24,24.0,2.0,Germany,,declined_offer,2023-06-09,295
3913,2024-03-30,1368,Master in Management,September 2021,Master in Management September 2021,Male,21,0.0,0.0,India,,rejected,2020-11-04,1242
3914,2024-03-30,1369,Master in Marketing,September 2024,Master in Marketing September 2024,Male,25,22.0,1.8333333333333333,Mexico,,review_in_progress,2024-03-21,9
3915,2024-03-30,1370,Master in Management,September 2023,Master in Management September 2023,Male,23,9.0,0.75,India,,on_hold,2022-11-30,486
3916,2024-03-30,1371,Master in Finance,September 2024,Master in Finance September 2024,Female,24,10.0,0.8333333333333334,Germany,,rejected,2023-10-19,163
3917,2024-03-30,1372,Master in Management,September 2023,Master in Management September 2023,Male,23,8.0,0.6666666666666666,China,,declined_offer,2022-11-12,504
3918,2024-03-30,1373,Master in Marketing,September 2023,Master in Marketing September 2023,Male,22,0.0,0.0,India,,rejected,2023-05-09,326
3919,2024-03-30,1374,Master in Marketing,September 2021,Master in Marketing September 2021,Male,32,24.0,2.0,India,,rejected,2021-04-26,1069
3920,2024-03-30,1375,Master in Management,September 2024,Master in Management September 2024,Male,24,36.0,3.0,India,,pending_offer,2024-02-25,34
3921,2024-03-30,1376,Master in Finance,September 2023,Master in Finance September 2023,Male,22,2.0,0.16666666666666666,India,Finland,on_hold,2023-08-26,217
3922,2024-03-30,1377,Master in Management,September 2021,Master in Management September 2021,Female,22,0.0,0.0,China,,declined_offer,2021-02-01,1153
3923,2024-03-30,1378,Master in Finance,September 2023,Master in Finance September 2023,Female,24,21.0,1.75,India,,withdrawn,2023-03-25,371
3924,2024-03-30,1379,Master in Marketing,September 2022,Master in Marketing September 2022,Female,22,0.0,0.0,Brazil,,enrolled,2021-11-09,872
3925,2024-03-30,1380,Master in Management,September 2024,Master in Management September 2024,Male,23,0.0,0.0,France,,declined_offer,2023-12-30,91
3926,2024-03-30,1381,Master in Marketing,September 2022,Master in Marketing September 2022,Male,29,8.0,0.6666666666666666,India,Morocco,withdrawn,2022-06-09,660
3927,2024-03-30,1382,Master in Finance,September 2021,Master in Finance September 2021,Male,22,0.0,0.0,Russian Federation,,rejected,2021-02-08,1146
